Geo Point;id_ref_zdl;codeunique;nom_long;label;idrefliga;idrefligc;res_com;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
48.8662858046,2.32294341224;45676;101061.0;CONCORDE;Concorde;A01534 / A01541 / A01545;C01371 / C01378 / C01382;M1 / M8 / M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650331.6676;6863130.2462
48.8720238095,2.30056045125;43283;101067.0;GEORGE V;George V;A01534;C01371;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648695.3653;6863782.5778
48.8755940499,2.28932258961;42213;101071.0;ARGENTINE;Argentine;A01534;C01371;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647874.6513;6864186.9211
48.8811915206,2.27168672105;43785;101075.0;LES SABLONS (JARDIN D'ACCLIMATATION);Les Sablons;A01534;C01371;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;646586.9079;6864821.1041
48.8886312178,2.24793243532;42962;101079.0;ESPLANADE DE LA DEFENSE;Esplanade de la Défense;A01534;C01371;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;644852.7454;6865664.6753
48.8690911629,2.38054258599;42772;102045.0;COURONNES;Couronnes;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654559.4536;6863407.4921
48.8776101874,2.37081139531;42732;102049.0;COLONEL FABIEN;Colonel Fabien;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653853.1813;6864360.3934
48.8843987952,2.36049131853;43524;102055.0;LA CHAPELLE;La Chapelle;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653102.402;6865121.3253
48.8930946286,2.48791098763;44603;1403.0;LA REMISE A JORELLE;La Remise à Jorelle;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;662452.6934;6866020.1281
48.8215175225,2.25133615621;43765;320.0;LES MOULINEAUX;Les Moulineaux;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;645031.5696;6858199.9405
48.9069318321,2.43862449586;43805;1018.0;LIBERATION;Libération;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;658849.9146;6867583.3418
48.9191790277,2.41383718232;44125;1012.0;MAURICE LACHATRE;Maurice Lachâtre;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;657043.0912;6868958.404
48.8290105028,2.22531285328;44189;322.0;MUSEE DE SEVRES;Musée de Sèvres;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;643129.1196;6859051.4896
48.9004173041,2.46546048136;44325;1024.0;PETIT NOISY;Petit Noisy;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;660812.1179;6866845.2935
48.8215089174,2.33333983286;45329;1310.0;MONTSOURIS;Montsouris;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;651052.2873;6858145.0245
48.8195005099,2.34580357984;44892;1312.0;STADE CHARLETY (PORTE DE GENTILLY);Stade Charléty;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;651965.5328;6857914.0606
48.8804494561,2.30945116799;44146;102074.0;MONCEAU;Monceau;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649355.6855;6864713.7086
48.8779727014,2.29831037512;44931;102075.0;TERNES;Ternes;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648536.2024;6864445.5141
48.8697985565,2.28533509469;45020;102079.0;VICTOR HUGO;Victor Hugo;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647576.3599;6863545.1478
48.8695852435,2.33621884752;44587;103057.0;QUATRE SEPTEMBRE;Quatre Septembre;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651308.6039;6863488.8496
48.866235133,2.3525493044;44600;104047.0;REAUMUR-SEBASTOPOL;Réaumur-Sébastopol;A01536 / A01537;;M3 / M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652503.4363;6863106.3966
48.8598736217,2.37191397876;44641;105067.0;RICHARD LENOIR;Richard Lenoir;A01538;C01375;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653918.3593;6862387.5727
48.8534369623,2.36873657263;42288;105071.0;BASTILLE;Bastille;A01534 / A01538 / A01541;C01371 / C01375 / C01378;M1 / M5 / M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653679.5214;6861673.7301
48.7246912437,2.25827746233;58774;169.0;MASSY-PALAISEAU;MASSY PALAISEAU;A01857 / A01840;;RER B / RER C;RER;1;0;1;0;0;0;0;RER_C;0;RER_C;0;0;0;0;RATP/SNCF;1;1;645440.0739;6847429.8027
49.1354741446,3.07562656432;411375;516.0;MAREUIL-SUR-OURCQ;MAREUIL-SUR-OURCQ;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;705519.3;6892856.3682
49.0134027057,2.54195169681;42163;463.0;TERMINAL 1;Terminal 1;A01516;C00563;CDGVAL;Navette;0;0;0;0;0;1;1;0;0;0;0;0;CDGVAL;CDGVAL;AEROSAT;1;1;666492.6184;6879374.4072
49.01004496,2.57064006889;52244;465.0;STATION PX;Parc PX;A01516;C00563;CDGVAL;Navette;0;0;0;0;0;1;1;0;0;0;0;0;0;0;AEROSAT;0;1;668589.1929;6878989.202
48.8971438185,2.50640824702;46520;363.0;ALLEE DE LA TOUR RENDEZ-VOUS;Allée de la Tour Rendez-Vous;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;663811.743;6866461.748
48.926640202,2.51910376383;47933;412.0;FREINVILLE-SEVRAN;Freinville-Sevran;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;664762.4938;6869735.9594
48.8745583847,2.3213619281;44857;109055.0;SAINT-AUGUSTIN;Saint-Augustin;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650223.5598;6864051.0893
48.8675034238,2.36382614398;44617;109069.0;REPUBLIQUE;République;A01536 / A01538 / A01541 / A01542 / A01544;;M3 / M5 / M8 / M9 / M11;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653331.8161;6863240.6969
48.8647276207,2.36849638711;45193;109071.0;OBERKAMPF;Oberkampf;A01538 / A01542;;M5 / M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653671.9381;6862929.2986
48.8523154274,2.38937812792;42374;109079.0;RUE DES BOULETS;Rue des Boulets;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655193.1503;6861537.1145
48.8527251193,2.40608916324;44072;109085.0;MARAICHERS;Maraîchers;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;656419.7093;6861573.3159
48.8619369132,2.4413109399;44052;109093.0;MAIRIE DE MONTREUIL;Mairie de Montreuil;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;M9;0;0;0;RATP;0;1;659011.4335;6862578.7336
48.8471500557,2.26913587273;42947;110029.0;EGLISE D'AUTEUIL;Église d'Auteuil;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;646364.8036;6861037.7277
48.8471310082,2.27276375332;45430;110039.0;MIRABEAU;Mirabeau;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;646631.0122;6861033.1517
48.853016767,2.33550205038;59379;110057.0;MABILLON;Mabillon;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651240.521;6861647.0173
48.879761254,2.41647964367;44055;111033.0;MAIRIE DES LILAS;Mairie des Lilas;A01544;C01381;M11;Metro;0;0;0;1;0;0;0;0;0;0;M11;0;0;0;RATP;0;1;657204.3492;6864573.8589
48.8768063892,2.39305609332;44396;111039.0;PLACE DES FETES;Place des Fêtes;A01550 / A01544;;M7bis / M11;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655483.9629;6864258.2457
48.875111816,2.38941502932;43483;111041.0;JOURDAIN;Jourdain;A01544;C01381;M11;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655215.4589;6864071.8788
48.8699575127,2.37109483973;43298;111047.0;GONCOURT (HOPITAL SAINT-LOUIS);Goncourt;A01544;C01381;M11;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653867.1922;6863509.3023
48.8580618623,2.34762515572;42587;111057.0;CHATELET;Châtelet;A01534 / A01537 / A01540 / A01544 / A01547;C01371 / C01374 / C01377 / C01381 / C01384;M1 / M4 / M7 / M11 / M14;Metro;0;0;0;1;0;0;0;0;0;0;M11;0;0;0;RATP;0;1;652134.7036;6862200.5693
48.8429206191,2.31260704965;44273;112043.0;PASTEUR;Pasteur;A01539 / A01545;;M6 / M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649550.8024;6860538.8085
48.8784252594,2.33759508007;44867;112071.0;SAINT-GEORGES;Saint-Georges;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651417.8005;6864470.9484
48.8824426909,2.3370851365;44345;112073.0;PIGALLE;Pigalle;A01535 / A01545;;M2 / M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651384.1514;6864917.9745
48.8896740757,2.33876065323;43600;112077.0;LAMARCK-CAULAINCOURT;Lamarck-Caulaincourt;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651513.7587;6865721.0314
48.8914809106,2.34972889726;44075;112081.0;MARCADET-POISSONNIERS;Marcadet-Poissonniers;A01537 / A01545;;M4 / M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652319.6558;6865915.2627
48.9163823099,2.2946851117;43042;113075.0;GABRIEL PERI-ASNIERES-GENNEVILLIERS;Gabriel Péri;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648308.4732;6868718.8268
48.8225837087,2.29846419467;413433;114037.0;MALAKOFF-PLATEAU DE VANVES;Malakoff-Plateau de Vanves;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648492.7657;6858286.7119
48.8318256496,2.31412232347;45322;114041.0;PLAISANCE;Plaisance;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649651.2929;6859304.204
48.8468548549,2.31663467111;42874;114049.0;DUROC;Duroc;A01543 / A01546;;M10 / M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649850.1764;6860973.6892
48.9060940502,2.33183083796;43252;114073.0;GARIBALDI;Garibaldi;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651021.0832;6867551.1312
48.9458456578,2.36454176212;44860;114082.0;SAINT-DENIS-UNIVERSITE;Saint-Denis-Université;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;M13;0;0;0;RATP;0;1;653454.4182;6871951.6549
48.8821891376,2.70601418112;43148;3.0;LAGNY-THORIGNY;LAGNY-THORIGNY;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;678439.8038;6864725.8416
48.8392192991,2.63321091751;43152;6.0;LOGNES;LOGNES;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;673078.4318;6859970.1834
48.7956548205,2.65038766981;46568;10.0;ROISSY-EN-BRIE;ROISSY-EN-BRIE;A01843;C01729;RER E;RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;674317.7148;6855120.5285
48.903072916,2.81024821936;47322;14.0;ESBLY;ESBLY;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;SNCF;0;1;686089.6333;6867024.6677
48.9740265805,3.21930281283;47482;21.0;NANTEUIL-SAACY;NANTEUIL SAÂCY;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;716054.7816;6874920.5334
48.8595573169,2.90573696319;47894;25.0;CRECY-EN-BRIE-LA-CHAPELLE;CRÉCY-EN-BRIE-LA-CHAPELLE;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;SNCF;1;1;693083.9624;6862173.2561
49.008114015,2.68025245462;47960;36.0;THIEUX-NANTOUILLET;THIEUX NANTOUILLET;A02175;C01738;LIGNE K;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;676607.2166;6878736.4246
49.0325740905,2.69945308782;46736;37.0;DAMMARTIN-JUILLY-SAINT-MARD;DAMMARTIN JUILLY SAINT-MARD;A02175;C01738;LIGNE K;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;678022.2849;6881451.1386
48.8390411437,2.38962001542;42869;106039.0;DUGOMMIER;Dugommier;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655199.4899;6860061.0017
48.831129548,2.34351165775;45276;106053.0;GLACIERE;Glacière;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651808.0022;6859208.4674
48.8329008157,2.33713519471;45315;106055.0;SAINT-JACQUES;Saint-Jacques;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651341.5782;6859409.3228
48.8490645635,2.29791659184;43566;106071.0;LA MOTTE-PICQUET-GRENELLE;La Motte Picquet Grenelle;A01539 / A01541 / A01543;;M6 / M8 / M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648478.7415;6861231.437
48.8948364675,2.38252234343;45598;107033.0;CORENTIN CARIOU;Corentin Cariou;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654727.0632;6866269.0823
48.8512376071,2.36198522639;44911;107067.0;SULLY-MORLAND;Sully-Morland;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653182.1598;6861433.1633
48.8224378319,2.35847388389;44057;107081.0;MAISON BLANCHE;Maison Blanche;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652898.4845;6858233.022
48.8110991977,2.38355147965;44051;107091.0;MAIRIE D'IVRY;Mairie d'Ivry;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;M7;0;0;0;RATP;0;1;654729.8271;6856957.6392
48.8046881209,2.3639531966;47826;107097.0;VILLEJUIF-LEO LAGRANGE;Villejuif-Léo Lagrange;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653284.8753;6856256.2281
48.8701642009,2.35049797186;45100;108047.0;BONNE NOUVELLE;Bonne Nouvelle;A01541 / A01542;;M8 / M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652356.5489;6863544.515
48.8501778619,2.38409221007;42980;108063.0;FAIDHERBE-CHALIGNY;Faidherbe-Chaligny;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654803.4286;6861302.4487
48.8026376907,2.44692748424;44067;108085.0;MAISONS-ALFORT-LES JUILLIOTTES;Maisons-Alfort-Les Juilliottes;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;659377.3049;6855982.3601
48.8321105601,2.23863934858;42334;109023.0;BILLANCOURT;Billancourt;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;644110.7295;6859386.6609
48.8429386959,2.26003290221;42977;109029.0;EXELMANS;Exelmans;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;645692.4042;6860575.6926
48.3745250134,2.05991234764;43134;192.0;GUILLERVAL;GUILLERVAL;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;630385.8394;6808661.3316
48.5645970274,2.17097626776;43099;199.0;BREUILLET-VILLAGE;BREUILLET-VILLAGE;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;638831.6995;6829696.2415
48.5358065092,2.06938152489;47950;201.0;SERMAISE;SERMAISE;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;631298.2893;6826579.4598
48.626022428,2.42873898192;47906;203.0;EVRY-COURCOURONNES;ÉVRY COURCOURONNES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;657899.3389;6836356.0934
48.587153909,2.47349036497;45761;208.0;MOULIN-GALANT;MOULIN-GALANT;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;661168.553;6832012.2084
48.5661178207,2.49271300288;45824;210.0;LE COUDRAY-MONTCEAUX;LE COUDRAY-MONTCEAUX;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;662571.2287;6829664.4286
48.4344906129,2.37667281716;47895;214.0;BOUTIGNY-SUR-ESSONNE;BOUTIGNY-SUR-ESSONNE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653894.1826;6815094.2882
48.3936415468,2.39341072138;43156;215.0;MAISSE;MAISSE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;655097.3351;6810544.2368
48.6930965903,1.85659206531;43235;100.0;LE PERRAY;LE PERRAY;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;615843.5759;6844270.1575
48.702751043,2.07124284766;47889;103.0;SAINT-REMY-LES-CHEVREUSE;SAINT-RÉMY-LÈS-CHEVREUSE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;RATP;1;1;631653.9859;6845136.1633
48.8294290162,1.6690101627;47959;106.0;TACOIGNIERES-RICHEBOURG;TACOIGNIÈRES RICHEBOURG;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;602293.9952;6859642.5324
48.9432369891,1.54138115647;43100;113.0;BREVAL;BRÉVAL;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;593159.7146;6872461.0908
48.9792922476,1.78397340775;46975;117.0;ISSOU-PORCHEVILLE;ISSOU-PORCHEVILLE;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;610989.2074;6876169.2187
49.0071272463,1.96355177166;43217;122.0;VAUX-SUR-SEINE;VAUX-SUR-SEINE;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;624173.8056;6879076.9707
48.9703669331,2.02751877569;47929;124.0;CHANTELOUP-LES-VIGNES;CHANTELOUP-LES-VIGNES;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;628803.0189;6874929.6884
48.9748208646,2.04908312149;47916;125.0;ANDRESY;ANDRÉSY;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;630387.6683;6875405.7322
49.0551017596,2.12273590692;47596;232.0;EPLUCHES;ÉPLUCHES;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;635878.4137;6884270.9091
48.7997288262,2.18368410848;47883;72.0;CHAVILLE-VELIZY;CHAVILLE-VÉLIZY;A01845;C01731;LIGNE R;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640039.5421;6855826.5977
48.8072466121,2.04051920334;47884;85.0;FONTENAY-LE-FLEURY;FONTENAY-LE-FLEURY;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;629534.3551;6856780.6821
48.8153286196,1.87750420433;46847;89.0;VILLIERS-NEAUPHLE PONTCHARTRAIN;VILLIERS NEAUPHLE PONTCHARTRAIN;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;617575.8221;6857837.0647
48.80260198,1.81646679422;46850;90.0;MONTFORT-L'AMAURY-MERE;MONTFORT L'AMAURY MÉRÉ;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;613073.0003;6856487.5904
48.8599987313,1.87559559028;46857;91.0;BEYNES;BEYNES;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;617506.4097;6862805.5645
48.9387192355,1.84051703249;47944;94.0;NEZEL-AULNAY;NÉZEL AULNAY;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;615061.5357;6871595.5075
48.6140152427,2.88825289271;47184;39.0;MORMANT;MORMANT;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;691762.5296;6834874.7645
48.4428820642,2.76092673374;47145;56.0;HERICY;HÉRICY;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;682319.0678;6815871.8367
48.3364817806,2.73800162393;47125;67.0;MONTIGNY-SUR-LOING;MONTIGNY-SUR-LOING;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;680584.3807;6804050.6644
48.9966300907,2.09777398846;47447;129.0;CONFLANS-SAINTE-HONORINE;CONFLANS SAINTE-HONORINE;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;633979.6592;6877789.1132
48.9926138816,1.95547924753;54249;133.0;LES CLAIRIERES-DE-VERNEUIL;LES CLAIRIÈRES DE VERNEUIL;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;623561.907;6877470.8667
48.9394868108,1.99960360966;47966;135.0;VILLENNES-SUR-SEINE;VILLENNES-SUR-SEINE;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;626715.9052;6871521.4701
48.8680644232,2.07671910268;47937;142.0;L'ETANG-LA-VILLE;L'ÉTANG-LA-VILLE;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;632271.8741;6863511.0473
48.8612145286,2.12319109596;58871;144.0;LOUVECIENNES;LOUVECIENNES;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;635672.2688;6862710.5575
48.676446657,2.35248140105;43192;157.0;SAVIGNY-SUR-ORGE;SAVIGNY-SUR-ORGE;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;652325.414;6842005.2007
48.751023276,2.21586085326;43091;171.0;BIEVRES;BIÈVRES;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;642349.1486;6850387.4887
48.6981969763,2.13656671434;47888;181.0;GIF-SUR-YVETTE;GIF-SUR-YVETTE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;636455.3479;6844575.3205
48.6962527469,2.16437824279;43103;183.0;BURES-SUR-YVETTE;BURES-SUR-YVETTE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;638499.7812;6844337.1534
48.6067449489,2.30205969158;43098;184.0;BRETIGNY;BRÉTIGNY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;648544.6367;6834288.0923
48.5142458762,2.21551781058;47927;188.0;CHAMARANDE;CHAMARANDE;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;642062.4133;6824065.6532
48.4369239376,2.15953058757;43080;190.0;ETAMPES;ÉTAMPES;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;637836.1692;6815513.6232
48.7953838374,2.51342330089;43146;348.0;LA VARENNE-CHENNEVIERES;LA VARENNE-CHENNEVIÈRES;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;664256.3287;6855143.6718
48.7450721714,2.41752097785;46298;350.0;LES SAULES;LES SAULES;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;657170.2467;6849597.5358
48.7483496833,2.37311194069;47907;352.0;PONT DE RUNGIS;PONT DE RUNGIS;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653907.804;6849986.9379
48.853485713,2.51382529103;43172;356.0;NEUILLY-PLAISANCE;NEUILLY PLAISANCE;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;664325.6353;6861603.8205
48.8699124183,2.48576114198;47877;358.0;ROSNY-SOUS-BOIS;ROSNY-SOUS-BOIS;A01843;C01729;RER E;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;662278.2773;6863443.4029
48.9181138031,2.36266559747;43145;400.0;LA PLAINE-STADE DE FRANCE;LA PLAINE-STADE DE FRANCE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653292.1066;6868869.0068
48.9327062187,2.4547663855;43122;403.0;DRANCY;DRANCY;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;660052.9228;6870441.1306
48.9323054161,2.4756743722;46163;404.0;BLANC-MESNIL;BLANC-MESNIL;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;661584.4481;6870386.1867
48.9734249081,2.51436028553;47878;408.0;PARC DES EXPOSITIONS;PARC DES EXPOSITIONS;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;664446.919;6874940.6594
